pedido_id,data_emissao,cliente_id,razao_social,vendedor_id,vendedor,regiao,sku,descricao,categoria,fornecedor,quantidade,preco_unit,desconto_pct,valor_total,custo_total,margem_bruta_pct,forma_pagamento,prazo_dias,status
PED-108552,2025-05-07,AUR-0102,Juliana Rodrigues Instaladora Ltda,V004,Roberto Almeida,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,2,215.15,2.42,419.87,285.6,31.98,Boleto,30,Faturado
PED-108552,2025-05-07,AUR-0102,Juliana Rodrigues Instaladora Ltda,V004,Roberto Almeida,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,19,174.92,3.85,3195.48,2491.53,22.03,Boleto,30,Devolvido
PED-108552,2025-05-07,AUR-0102,Juliana Rodrigues Instaladora Ltda,V004,Roberto Almeida,SP-Capital,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,16,18.31,3.71,282.04,179.2,36.46,PIX,30,Faturado
PED-108553,2025-05-07,AUR-0313,Fernando Pereira Comércio Elétrico Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,19,8.77,3.48,88.41,50.16,43.27,PIX,30,Faturado
PED-108553,2025-05-07,AUR-0313,Fernando Pereira Comércio Elétrico Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,3,112.58,3.41,179.42,129.36,27.9,Boleto,45,Faturado
PED-108554,2025-05-07,AUR-0066,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,12,161.28,3.73,1863.07,1573.6,15.54,Boleto,15,Faturado
PED-108554,2025-05-07,AUR-0066,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,734.95,1.04,2909.3,1952.8,32.88,Cartão,15,Faturado
PED-108554,2025-05-07,AUR-0066,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,138.86,1.1,137.33,88.2,35.78,PIX,30,Faturado
PED-108554,2025-05-07,AUR-0066,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,3,190.1,1.54,561.54,403.5,28.14,Cartão,28,Faturado
PED-108554,2025-05-07,AUR-0066,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0037,Conector Wago 3 Vias 32A,Automação e Infra,Wago,3,9.33,0.05,27.98,14.4,48.53,Boleto,0,Faturado
PED-108555,2025-05-07,AUR-0133,Ricardo Almeida Construções Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,197.13,3.03,764.62,571.2,25.3,Cartão,0,Faturado
PED-108556,2025-05-07,AUR-0342,Roberto Rodrigues Instaladora Ltda,V002,Marcos Tavares,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,5,132.13,3.84,349.41,242.55,30.58,Cartão,15,Faturado
PED-108556,2025-05-07,AUR-0342,Roberto Rodrigues Instaladora Ltda,V002,Marcos Tavares,SP-Capital,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,17,20.52,2.3,187.4,110.33,41.13,Boleto,28,Faturado
PED-108556,2025-05-07,AUR-0342,Roberto Rodrigues Instaladora Ltda,V002,Marcos Tavares,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,4,519.75,0.52,1137.47,852.72,25.03,Boleto,28,Faturado
PED-108556,2025-05-07,AUR-0342,Roberto Rodrigues Instaladora Ltda,V002,Marcos Tavares,SP-Capital,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,16,61.38,3.53,521.05,392.19,24.73,PIX,30,Faturado
PED-108556,2025-05-07,AUR-0342,Roberto Rodrigues Instaladora Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,6,314.97,3.62,1001.79,719.4,28.19,PIX,30,Devolvido
PED-108557,2025-05-07,AUR-0265,Patrícia Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,3,550.29,3.46,1593.78,1162.8,27.04,Boleto,28,Faturado
PED-108557,2025-05-07,AUR-0265,Patrícia Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,16,434.85,1.68,6840.62,4592.0,32.87,PIX,15,Faturado
PED-108557,2025-05-07,AUR-0265,Patrícia Fernandes Construções Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,4,125.88,0.97,498.65,352.8,29.25,Cartão,15,Faturado
PED-108558,2025-05-07,AUR-0298,Eduardo Costa Instaladora Ltda,V005,João Bittencourt,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,11,130.28,0.91,1420.1,1001.0,29.51,Boleto,28,Faturado
PED-108559,2025-05-07,AUR-0039,Eduardo Silva Comércio Elétrico Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0010,Cabo Solar 6mm² 100m Solfio,Cabos e Fios,Solfio,3,532.6,3.62,1539.9,1162.8,24.49,Boleto,30,Faturado
PED-108560,2025-05-07,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,1,127.19,3.19,123.13,78.0,36.65,Boleto,30,Faturado
PED-108560,2025-05-07,AUR-0210,Eduardo Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,10,18.45,0.19,184.11,109.67,40.43,Boleto,30,Faturado
PED-108561,2025-05-07,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,2,183.54,3.71,353.48,248.0,29.84,PIX,30,Faturado
PED-108561,2025-05-07,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,INFRA-0035,Tomada 2P+T 20A Branca Tramontina,Automação e Infra,Tramontina,16,20.78,0.04,332.38,195.2,41.27,PIX,28,Faturado
PED-108561,2025-05-07,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,3,744.31,0.75,2216.19,1464.6,33.91,Cartão,28,Faturado
PED-108561,2025-05-07,AUR-0142,Eduardo Pereira Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,8,122.13,2.37,953.91,813.87,14.68,Cartão,30,Faturado
PED-108562,2025-05-07,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,2,64.51,3.03,125.12,89.13,28.76,PIX,30,Faturado
PED-108562,2025-05-07,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,9,66.71,0.89,595.06,401.1,32.6,Boleto,28,Faturado
PED-108562,2025-05-07,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,20,62.64,3.49,1209.0,891.33,26.28,Cartão,15,Faturado
PED-108562,2025-05-07,AUR-0377,Vanessa Costa Materiais Elétricos Ltda,V005,João Bittencourt,Interior-SP,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,12,129.8,3.43,1504.18,1058.4,29.64,Boleto,0,Faturado
PED-108563,2025-05-07,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,3,116.71,0.1,349.77,234.0,33.1,Cartão,30,Faturado
PED-108563,2025-05-07,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,14,128.56,3.85,1730.52,1092.0,36.9,Cartão,28,Faturado
PED-108563,2025-05-07,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,3,416.73,0.5,1243.92,861.0,30.78,PIX,30,Faturado
PED-108563,2025-05-07,AUR-0063,Marcos Almeida Materiais Elétricos Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,868.71,2.1,850.43,612.0,28.04,PIX,15,Faturado
PED-108564,2025-05-07,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,210.87,0.17,631.54,428.4,32.17,PIX,28,Faturado
PED-108564,2025-05-07,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,5,49.53,1.45,244.03,142.0,41.81,Boleto,28,Faturado
PED-108564,2025-05-07,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,17,60.03,0.95,1010.78,652.8,35.42,Boleto,28,Faturado
PED-108564,2025-05-07,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,3,66.57,0.14,199.43,133.7,32.96,Cartão,15,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,18,60.92,2.41,1070.11,691.2,35.41,Boleto,30,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,124.63,3.64,120.1,88.2,26.56,Boleto,60,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0033,Caixa de Passagem 200x200x100 PVC,Automação e Infra,Tramontina,13,75.62,5.97,924.29,626.6,32.21,Boleto,60,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,14,14.82,4.28,198.6,127.4,35.85,Boleto,60,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,1,220.02,5.16,208.65,142.8,31.56,PIX,30,Faturado
PED-108565,2025-05-07,AUR-0239,Fernando Oliveira Instaladora Ltda,V001,Carla Mendes,SP-Capital,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,6,38.1,4.18,219.06,148.8,32.07,PIX,30,Cancelado
PED-108566,2025-05-07,AUR-0018,GEL Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,7,16.94,0.64,117.83,68.6,41.78,Cartão,30,Faturado
PED-108566,2025-05-07,AUR-0018,GEL Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,1,118.96,1.78,116.85,101.73,12.94,Boleto,28,Faturado
PED-108566,2025-05-07,AUR-0018,GEL Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,4,321.79,1.23,1271.33,872.0,31.41,Cartão,15,Faturado
PED-108566,2025-05-07,AUR-0018,GEL Engenharia S/A,V006,Eduarda Carvalho,Interior-SP,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,8,256.38,1.68,2016.67,1473.6,26.93,Cartão,28,Faturado
PED-108567,2025-05-07,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,LED-0019,Luminária Pendente LED 24W,Iluminação LED,Importado-CN,2,135.94,0.75,269.85,182.0,32.56,Cartão,28,Faturado
PED-108567,2025-05-07,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,4,308.97,1.59,1216.19,873.6,28.17,Cartão,30,Faturado
PED-108567,2025-05-07,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,294.59,0.15,294.16,198.4,32.55,Boleto,0,Faturado
PED-108567,2025-05-07,AUR-0271,Ricardo Rodrigues Comércio Elétrico Ltda,V006,Eduarda Carvalho,Interior-SP,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,15,40.75,0.91,605.68,372.0,38.58,PIX,30,Faturado
PED-108568,2025-05-07,AUR-0062,Ricardo Fernandes Instaladora Ltda,V008,Luana Prado,Sul-MG,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,195.13,5.69,736.13,568.0,22.84,Boleto,30,Faturado
PED-108568,2025-05-07,AUR-0062,Ricardo Fernandes Instaladora Ltda,V008,Luana Prado,Sul-MG,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,721.06,3.41,2786.04,1952.8,29.91,Boleto,30,Faturado
PED-108569,2025-05-07,AUR-0374,Camila Pereira Materiais Elétricos Ltda,V004,Roberto Almeida,SP-Capital,QDR-0028,DR Tetrapolar 30mA 40A Schneider,Quadros e Disjuntores,Schneider,1,437.29,5.64,412.62,287.0,30.44,Boleto,60,Faturado
PED-108570,2025-05-07,AUR-0094,Camila Pereira Materiais Elétricos Ltda,V008,Luana Prado,Sul-MG,CABO-0007,"Fio Sólido 1,5mm² 100m Prysmian",Cabos e Fios,Prysmian,4,123.02,2.34,480.57,352.8,26.59,Boleto,0,Faturado
PED-108570,2025-05-07,AUR-0094,Camila Pereira Materiais Elétricos Ltda,V008,Luana Prado,Sul-MG,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,6,15.61,3.61,90.3,54.6,39.53,Boleto,15,Faturado
PED-108570,2025-05-07,AUR-0094,Camila Pereira Materiais Elétricos Ltda,V008,Luana Prado,Sul-MG,CABO-0005,"Cabo PP 3x2,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,296.97,0.24,888.82,655.2,26.28,Cartão,30,Faturado
PED-108571,2025-05-07,AUR-0138,Juliana Almeida Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,6,19.15,3.19,111.24,70.8,36.35,Boleto,30,Faturado
PED-108571,2025-05-07,AUR-0138,Juliana Almeida Engenharia Ltda,V003,Patricia Yoshida,SP-Capital,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,12,14.74,1.34,174.47,109.2,37.41,PIX,30,Faturado
PED-108572,2025-05-08,AUR-0335,Ricardo Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,18,16.09,0.72,158.17,97.02,38.66,Boleto,15,Faturado
PED-108572,2025-05-08,AUR-0335,Ricardo Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,19,57.06,1.18,589.24,401.28,31.9,Boleto,30,Faturado
PED-108572,2025-05-08,AUR-0335,Ricardo Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,20,125.87,1.06,1369.85,1119.07,18.31,PIX,15,Faturado
PED-108572,2025-05-08,AUR-0335,Ricardo Almeida Instaladora Ltda,V002,Marcos Tavares,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,3,17.4,3.46,27.73,18.1,34.74,Boleto,0,Faturado
PED-108573,2025-05-08,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,QDR-0023,Disjuntor Monopolar 10A Curva C Steck,Quadros e Disjuntores,Steck,8,18.24,3.75,140.42,89.6,36.19,Boleto,15,Faturado
PED-108573,2025-05-08,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,3,688.44,2.78,2007.84,1464.6,27.06,PIX,28,Faturado
PED-108573,2025-05-08,AUR-0341,Ricardo Almeida Construções Ltda,V005,João Bittencourt,Interior-SP,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,219.25,0.52,654.37,428.4,34.53,Boleto,30,Faturado
PED-108574,2025-05-08,AUR-0334,Patrícia Costa Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,2,18.13,2.82,35.23,21.93,37.75,PIX,28,Faturado
PED-108574,2025-05-08,AUR-0334,Patrícia Costa Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,CABO-0006,Cabo Coaxial RG6 100m Furukawa,Cabos e Fios,Furukawa,3,252.54,2.73,736.91,534.0,27.54,Cartão,28,Faturado
PED-108574,2025-05-08,AUR-0334,Patrícia Costa Comércio Elétrico Ltda,V008,Luana Prado,Sul-MG,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,20,271.99,0.9,5390.9,3684.0,31.66,Cartão,28,Faturado
PED-108575,2025-05-08,AUR-0070,Roberto Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,QDR-0029,DPS Classe II 275V 20kA Clamper,Quadros e Disjuntores,Clamper,12,46.61,1.55,550.69,340.8,38.11,Boleto,15,Faturado
PED-108575,2025-05-08,AUR-0070,Roberto Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,QDR-0022,Quadro Distribuição 12DIN Steck,Quadros e Disjuntores,Steck,1,137.14,0.19,136.89,88.2,35.57,Boleto,30,Faturado
PED-108576,2025-05-08,AUR-0362,Eduardo Almeida Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0032,Eletroduto Rígido 25mm 3m Tigre,Automação e Infra,Tigre,9,39.82,3.68,345.2,223.2,35.34,Boleto,30,Faturado
PED-108576,2025-05-08,AUR-0362,Eduardo Almeida Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,CABO-0008,"Fio Sólido 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,1,215.29,0.3,214.65,142.0,33.85,Boleto,0,Faturado
PED-108576,2025-05-08,AUR-0362,Eduardo Almeida Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,3,114.24,3.43,330.96,305.2,7.78,Cartão,0,Faturado
PED-108576,2025-05-08,AUR-0362,Eduardo Almeida Instaladora Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0036,Interruptor Simples Tramontina Linha Lux,Automação e Infra,Tramontina,6,15.26,2.67,89.09,58.8,34.0,Boleto,15,Faturado
PED-108577,2025-05-08,AUR-0253,Roberto Santos Instaladora Ltda,V005,João Bittencourt,Interior-SP,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,2,113.62,2.7,221.09,203.47,7.97,Cartão,30,Faturado
PED-108577,2025-05-08,AUR-0253,Roberto Santos Instaladora Ltda,V005,João Bittencourt,Interior-SP,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,9,18.14,2.82,158.68,98.7,37.8,Boleto,30,Faturado
PED-108577,2025-05-08,AUR-0253,Roberto Santos Instaladora Ltda,V005,João Bittencourt,Interior-SP,CABO-0002,"Cabo Flex 4,0mm² 100m Prysmian",Cabos e Fios,Prysmian,4,473.49,3.39,1829.77,1250.0,31.69,PIX,30,Faturado
PED-108578,2025-05-08,AUR-0175,Camila Silva Materiais Elétricos Ltda,V001,Carla Mendes,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,9,265.55,3.24,2312.6,1657.8,28.31,Boleto,0,Faturado
PED-108579,2025-05-08,AUR-0132,Ana Santos Instaladora Ltda,V006,Eduarda Carvalho,Interior-SP,QDR-0026,Disjuntor Tripolar 63A Curva C Schneider,Quadros e Disjuntores,Schneider,16,197.52,3.75,3041.82,1984.0,34.78,Boleto,0,Faturado
PED-108580,2025-05-08,AUR-0057,Roberto Silva Construções Ltda,V002,Marcos Tavares,SP-Capital,INFRA-0038,Sensor de Presença Bivolt Intelbras,Automação e Infra,Intelbras,2,118.37,1.11,128.76,85.8,33.36,PIX,30,Faturado
PED-108581,2025-05-08,AUR-0252,Patrícia Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,10,248.07,0.24,2474.68,1842.0,25.57,PIX,28,Faturado
PED-108581,2025-05-08,AUR-0252,Patrícia Pereira Construções Ltda,V001,Carla Mendes,SP-Capital,LED-0016,Refletor LED 100W IP65 Avant,Iluminação LED,Avant,16,173.61,1.3,2741.6,2098.13,23.47,PIX,30,Faturado
PED-108582,2025-05-08,AUR-0090,Eduardo Fernandes Instaladora Ltda,V005,João Bittencourt,Interior-SP,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,2,122.73,3.55,236.75,156.8,33.77,Cartão,28,Faturado
PED-108582,2025-05-08,AUR-0090,Eduardo Fernandes Instaladora Ltda,V005,João Bittencourt,Interior-SP,QDR-0027,DR Bipolar 30mA 25A Schneider,Quadros e Disjuntores,Schneider,13,214.64,2.2,2729.0,1848.6,32.26,PIX,28,Faturado
PED-108583,2025-05-08,AUR-0143,Ricardo Almeida Construções Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0001,"Cabo Flex 2,5mm² 100m Prysmian",Cabos e Fios,Prysmian,3,270.05,3.1,784.98,595.2,24.18,Cartão,28,Faturado
PED-108583,2025-05-08,AUR-0143,Ricardo Almeida Construções Ltda,V007,Diego Salgueiro,Sul-MG,INFRA-0031,"Eletroduto Flexível 3/4"" 50m Tigre",Automação e Infra,Tigre,3,118.61,3.78,342.39,235.2,31.31,Cartão,30,Faturado
PED-108583,2025-05-08,AUR-0143,Ricardo Almeida Construções Ltda,V007,Diego Salgueiro,Sul-MG,CABO-0004,"Cabo PP 3x1,5mm² 100m Cobrecom",Cabos e Fios,Cobrecom,3,205.37,1.22,608.6,428.4,29.61,PIX,28,Faturado
PED-108584,2025-05-08,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,LED-0014,Lâmpada LED Bulbo 12W E27 Empalux,Iluminação LED,Empalux,20,18.13,0.72,359.93,219.33,39.06,Boleto,15,Devolvido
PED-108584,2025-05-08,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,CABO-0003,"Cabo Flex 6,0mm² 100m Prysmian",Cabos e Fios,Prysmian,2,684.71,1.74,1345.66,976.4,27.44,PIX,15,Devolvido
PED-108584,2025-05-08,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,LED-0018,Fita LED 5m IP65 12V Stella,Iluminação LED,Stella,1,64.43,3.49,62.17,44.57,28.31,Cartão,30,Faturado
PED-108584,2025-05-08,AUR-0273,Camila Rodrigues Construções Ltda,V001,Carla Mendes,SP-Capital,QDR-0021,Quadro Distribuição 24DIN Steck,Quadros e Disjuntores,Steck,13,183.89,0.44,2380.09,1748.5,26.54,PIX,28,Faturado
PED-108585,2025-05-08,AUR-0169,Juliana Silva Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,QDR-0024,Disjuntor Monopolar 25A Curva C Steck,Quadros e Disjuntores,Steck,2,20.25,2.3,39.57,23.6,40.36,PIX,28,Faturado
PED-108585,2025-05-08,AUR-0169,Juliana Silva Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,INFRA-0039,Câmera IP Bullet 2MP Intelbras,Automação e Infra,Intelbras,16,485.56,0.15,7757.07,4992.0,35.65,Boleto,0,Faturado
PED-108585,2025-05-08,AUR-0169,Juliana Silva Comércio Elétrico Ltda,V005,João Bittencourt,Interior-SP,CABO-0009,Cabo de Rede CAT6 305m Furukawa,Cabos e Fios,Furukawa,1,919.61,2.92,892.72,612.0,31.45,Boleto,15,Faturado
PED-108586,2025-05-08,AUR-0190,Eduardo Costa Comércio Elétrico Ltda,V001,Carla Mendes,SP-Capital,LED-0011,Painel LED 60x60 48W 6500K,Iluminação LED,Importado-CN,12,110.85,1.69,1307.75,1220.8,6.65,Boleto,0,Faturado
PED-108587,2025-05-08,AUR-0016,Ana Pereira Materiais Elétricos Ltda,V003,Patricia Yoshida,SP-Capital,INFRA-0034,Eletrocalha Lisa 100x50x3000 Cemar,Automação e Infra,Cemar,17,134.7,0.6,2276.29,1502.8,33.98,PIX,0,Faturado
PED-108588,2025-05-08,AUR-0216,Roberto Rodrigues Engenharia Ltda,V008,Luana Prado,Sul-MG,INFRA-0040,Switch 8 portas Gigabit Intelbras,Automação e Infra,Intelbras,7,354.44,3.87,2385.16,1526.0,36.02,PIX,15,Faturado
PED-108588,2025-05-08,AUR-0216,Roberto Rodrigues Engenharia Ltda,V008,Luana Prado,Sul-MG,QDR-0030,Contator Tripolar 25A WEG,Quadros e Disjuntores,WEG,15,254.39,2.32,3727.34,2763.0,25.87,Cartão,30,Faturado
PED-108588,2025-05-08,AUR-0216,Roberto Rodrigues Engenharia Ltda,V008,Luana Prado,Sul-MG,QDR-0025,Disjuntor Bipolar 40A Curva C Steck,Quadros e Disjuntores,Steck,3,57.37,1.42,169.65,115.2,32.1,Boleto,30,Faturado
PED-108588,2025-05-08,AUR-0216,Roberto Rodrigues Engenharia Ltda,V008,Luana Prado,Sul-MG,LED-0013,Lâmpada LED Bulbo 9W E27 Empalux,Iluminação LED,Empalux,17,14.98,3.61,245.5,154.7,36.99,PIX,30,Faturado
